PLAYER_NAME,PLAYER_ID,Isolation_POSS_PCT,Isolation_EFG_PCT,Isolation_PTS,PRBallHandler_POSS_PCT,PRBallHandler_EFG_PCT,PRBallHandler_PTS,PRRollMan_POSS_PCT,PRRollMan_EFG_PCT,PRRollMan_PTS,Spotup_POSS_PCT,Spotup_EFG_PCT,Spotup_PTS,Postup_POSS_PCT,Postup_EFG_PCT,Postup_PTS,Transition_POSS_PCT,Transition_EFG_PCT,Transition_PTS,Handoff_POSS_PCT,Handoff_EFG_PCT,Handoff_PTS,Cut_POSS_PCT,Cut_EFG_PCT,Cut_PTS,OffScreen_POSS_PCT,OffScreen_EFG_PCT,OffScreen_PTS,Misc_POSS_PCT,Misc_EFG_PCT,Misc_PTS,SEASON,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,Cluster
Aaron Gordon,203932,0.06,0.389,62.0,0.121,0.429,121.0,0.026,0.422,31.0,0.204,0.517,268.0,0.132,0.42,145.0,0.14,0.603,192.0,0.069,0.544,91.0,0.069,0.688,124.0,0.069,0.451,79.0,0.041,0.382,26.0,2018-19,1.4606535566475503,2.9293179775450358,-1.041660731841546,0.5300669112797987,-1.071891647475633,-0.08560714097248598,-0.31801877275544344,-0.10397683121479842,-0.7241989463788886,-0.3533294751959037,0.7280077017255646,-0.4846086472165371,-0.1762236664119365,0.4708697152028287,0.02581946587269172,-0.18222144482393754,-0.04063435304083392,-0.05535862217844655,-0.7555750063057419,0.33576440069862734,-0.3736028732364332,0.4656502684460859,-0.11166834132294412,0.09560131961500959,-0.2693922919773931,0.0543952889562946,-0.34051764811918894,2
Aaron Holiday,1628988,0.04,0.4580000000000001,11.0,0.322,0.4169999999999999,83.0,0.0,0.0,0.0,0.238,0.535,81.0,0.0,0.0,0.0,0.189,0.511,63.0,0.111,0.4659999999999999,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.333,11.0,2018-19,1.6422229028437418,-2.2370991131939375,1.2483962843224328,-0.04605740333313182,0.5286571410294262,-0.7427157247402539,-1.7853271810261488,-0.11634190659311522,0.43663145030282063,0.626248593425584,-0.36675522441594527,-0.1877266838435776,-0.23938400195622236,-0.15559833246616073,0.5063852396966042,-1.3548532879778803,-0.03713916743894967,0.21223392177543873,0.3090403824325409,0.271670417740337,0.19749589736400672,-0.022478337608603783,0.1212121602535853,-0.09208449310890146,-0.0493604621085,-0.48647303241460177,-0.1940780399077182,12
Abdel Nader,1627846,0.049,0.8329999999999999,16.0,0.089,0.412,17.0,0.0,0.0,0.0,0.492,0.464,106.0,0.0,0.0,0.0,0.236,0.583,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19,0.7328343289410713,-3.310572064922881,0.880259252862321,2.8120805179083845,0.8133056869625462,0.6156038999763924,-0.45105520966237134,0.6549310475630694,-0.4162501765867091,0.8984693573763696,-0.03520529276873107,1.3419948704986722,-0.2558438426682249,1.0200057052279812,-0.004380283680969828,-1.0559736004893765,-1.2086477573979104,-0.657485626979334,0.055902939995246356,-0.520921269427462,-0.3663045330116738,-0.6494996945157071,1.0190658452899821,0.04288136013479575,-0.2690748456689665,-0.03398228435404605,-0.360220241785994,9
Al Horford,201143,0.028,0.583,29.0,0.0,0.0,0.0,0.316,0.607,315.0,0.176,0.56,165.0,0.165,0.53,141.0,0.085,0.598,73.0,0.0,0.0,0.0,0.09,0.704,106.0,0.019,0.538,15.0,0.057,0.2,17.0,2018-19,-3.598880989556902,3.060821869395627,-0.4333904690821878,1.794920132175811,-1.7511979199192609,-0.30629990985235134,-0.48369570645073995,0.297665136632876,-0.6320073597835608,1.67271333253457,0.6007009600954921,1.0707709016376488,0.09011008577825684,0.5048222522546264,-0.39079949303730577,1.054526125555365,0.1418220506516628,0.4107551911103282,1.7141665340623187,-0.8966162889755892,0.6201638452602848,-0.08996112125770721,-0.047997670316862306,-0.7014376202152739,-0.5331530695573512,-0.13416598712528913,-0.3428479582056949,8
Al-Farouq Aminu,202329,0.034,0.474,26.0,0.022,0.154,9.0,0.035,0.636,35.0,0.47,0.487,329.0,0.0,0.0,0.0,0.154,0.6,135.0,0.0149999999999999,0.278,9.0,0.103,0.648,90.0,0.026,0.289,11.0,0.054,0.364,30.0,2018-19,-0.17027295506483703,0.3902870062022041,-1.6193990485528909,1.200381177061206,0.7655278853903706,-1.1326358141260622,1.4722905204385002,-0.5618480089363361,-1.098813220264946,0.9866661359333758,0.26910373068322274,1.2475975353160238,-0.7313635717417803,-0.2835042975338554,0.3437894234790175,0.13234507580229077,-0.9242101652376351,-0.5985376632163514,-0.5184075051926922,0.4204815296438345,-0.35598018754596567,-0.1458523233197352,-0.08961708507845181,0.6579493359065851,0.35875192905850306,-0.23709781990361878,-0.09315332567560945,2
Alec Burks,202692,0.114,0.407,41.0,0.2785723270440252,0.335811320754717,112.0,0.0,0.0,0.0,0.2016140350877193,0.5975438596491228,134.0,0.026,0.444,10.0,0.13108,0.41032,64.0,0.0873617021276595,0.5548936170212766,50.0,0.051,0.556,29.0,0.0507407407407407,0.5171481481481481,29.0,0.058,0.5,20.0,2018-19,2.109186486688849,0.4079181847126741,0.6668063784703443,-0.22506421222781006,-0.6996347827593391,-1.5795230619965694,-0.052634393833590094,0.11905039415336678,0.6074958131372652,-0.4700212729488216,1.1126881423511943,-0.1002111048099504,-0.07391277497947284,-0.02599316011692589,-0.9236625909120743,-0.0550101015137318,0.5455381535717859,-0.04344011728638617,0.6536407049434216,0.327656587209074,-0.17248241152935412,-0.05767527050562838,-0.5189304484246736,-0.4590494442628425,0.4921942109891031,0.2985936907911602,-0.05304960837890967,1
Alex Caruso,1627936,0.053,0.7,15.0,0.4159999999999999,0.447,84.0,0.0,0.0,0.0,0.147,0.5,36.0,0.0,0.0,0.0,0.147,0.563,41.0,0.041,0.438,11.0,0.065,0.769,21.0,0.0,0.0,0.0,0.086,0.333,9.0,2018-19,0.8209061095759369,-1.1292279945931298,1.8761691174821102,-0.7556586320106541,1.6556478970287178,-0.8515170159604281,-1.6274081376124412,0.04148821195127927,0.02919458456325704,-0.08345876060918095,0.8943062893070712,1.1846784096799778,1.1298292052807968,0.007280597812557529,-0.09955241841895128,-0.36741189260651463,-0.24044908174419646,0.32208823763761024,-0.27330333336016155,0.028436841911377398,0.6996262755929225,-0.6972498640660145,-0.08118587003121894,-0.12190823861218507,0.04021589745243233,-0.47137785083163525,-0.15904026790286313,1
Alex Len,203458,0.015,0.273,6.0,0.0,0.0,0.0,0.197,0.584,177.0,0.213,0.543,185.0,0.109,0.583,99.0,0.086,0.632,88.0,0.0,0.0,0.0,0.142,0.592,132.0,0.0,0.0,0.0,0.081,0.688,24.0,2018-19,-3.8198809103671767,2.3231860837757274,-0.3924035679248964,0.7767723900854834,-0.1835979462591139,-1.3708724187519366,0.2897424629593466,-0.32997224683999843,0.15326444760571542,0.5994351792838443,-0.642152707428756,0.053758504322827735,-0.24779683348877266,0.4795606771650652,-0.672352610435007,-0.19380990135053158,0.2152874465782702,-0.08304920861190014,0.05069079433543937,-0.18336836864120223,0.20575112860789838,0.35497765881988036,-0.06446136843900613,0.24164345924795544,0.08165619642794136,-0.25455813139647365,-0.2997498255208628,8
Allonzo Trier,1629019,0.1059999999999999,0.5,78.0,0.336,0.441,198.0,0.0,0.0,0.0,0.167,0.563,134.0,0.0,0.0,0.0,0.23,0.528,177.0,0.042,0.5,26.0,0.0149999999999999,0.429,8.0,0.033,0.633,24.0,0.039,0.227,18.0,2018-19,3.060006506153712,-0.47083681900566565,1.1594026195374754,0.522128975933742,0.898159841835284,0.7904100938088132,-0.5480705885820552,0.1310206838021476,0.33220546090989267,0.08582855958571806,0.48428211764379764,0.9738380976501215,0.030420472451036358,-0.4111515797252359,0.2621368026679789,0.5243847497421488,0.18708357929044753,0.4344620340066856,0.9814891971688058,0.3744866553762086,-0.20788020321889442,0.285449575985924,-0.21450135304958137,-0.46584489628414394,-0.09142038998431033,-0.032805774130352176,0.05071212521607223,1
Andre Drummond,203083,0.026,0.385,31.0,0.0,0.0,0.0,0.148,0.588,228.0,0.037,0.256,32.0,0.185,0.446,220.0,0.099,0.683,159.0,0.0,0.0,0.0,0.156,0.632,258.0,0.0,0.0,0.0,0.088,0.318,52.0,2018-19,-4.753387045066054,3.9970971137814053,0.8559531520065834,0.16097304968335505,-0.6763328860020812,0.84473153721388,-1.2006106449830534,0.23882652114380082,-1.8477643109439612,-0.3730452014202861,-0.9084866697992461,-0.07867924573284214,-0.38513520369275467,-0.22296282076600377,-0.2384869208312428,-0.42219140193743765,-0.6857621670005589,-0.7513860841692538,0.15398726794553794,0.18718359607305116,-0.10658891414117636,-0.5782402868358429,-0.5507960592433585,0.4589948607672318,-0.038574718259030694,-0.17363592208275871,0.2906077167407703,8
