index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
0,16-24 ft.,16,6681,2734
1,16-24 ft.,17,6614,2725
2,16-24 ft.,18,5948,2437
3,16-24 ft.,19,4944,2143
4,16-24 ft.,20,2955,1466
5,16-24 ft.,21,969,460
6,16-24 ft.,22,7994,3062
7,16-24 ft.,23,11061,4159
8,24+ ft.,22,1754,695
9,24+ ft.,23,6401,2478
10,24+ ft.,24,8014,2782
11,24+ ft.,25,2283,765
12,24+ ft.,26,725,229
13,24+ ft.,27,271,82
14,24+ ft.,28,116,25
15,24+ ft.,29,79,17
16,24+ ft.,30,43,5
17,24+ ft.,31,35,3
18,24+ ft.,32,28,5
19,24+ ft.,33,25,4
20,24+ ft.,34,27,2
21,24+ ft.,35,27,4
22,24+ ft.,36,18,0
23,24+ ft.,37,24,1
24,24+ ft.,38,27,1
25,24+ ft.,39,40,2
26,24+ ft.,40,36,0
27,24+ ft.,41,31,3
28,24+ ft.,42,16,1
29,24+ ft.,43,18,0
30,24+ ft.,44,9,2
31,24+ ft.,45,1,0
32,8-16 ft.,8,3815,1671
33,8-16 ft.,9,3690,1443
34,8-16 ft.,10,3702,1493
35,8-16 ft.,11,3898,1514
36,8-16 ft.,12,4228,1665
37,8-16 ft.,13,4397,1781
38,8-16 ft.,14,5713,2261
39,8-16 ft.,15,6626,2683
40,8-16 ft.,16,6,2
41,Back Court Shot,39,4,1
42,Back Court Shot,40,23,0
43,Back Court Shot,41,22,1
44,Back Court Shot,42,10,0
45,Back Court Shot,43,12,3
46,Back Court Shot,44,13,0
47,Back Court Shot,45,16,1
48,Back Court Shot,46,12,0
49,Back Court Shot,47,8,0
50,Back Court Shot,48,5,0
51,Back Court Shot,49,10,2
52,Back Court Shot,50,5,0
53,Back Court Shot,51,5,0
54,Back Court Shot,52,12,0
55,Back Court Shot,53,8,0
56,Back Court Shot,54,7,0
57,Back Court Shot,55,9,0
58,Back Court Shot,56,7,1
59,Back Court Shot,57,15,0
60,Back Court Shot,58,5,0
61,Back Court Shot,59,4,0
62,Back Court Shot,60,4,0
63,Back Court Shot,61,6,1
64,Back Court Shot,62,6,0
65,Back Court Shot,63,3,0
66,Back Court Shot,64,3,0
67,Back Court Shot,65,3,0
68,Back Court Shot,66,2,0
69,Back Court Shot,67,9,0
70,Back Court Shot,68,6,0
71,Back Court Shot,69,8,1
72,Back Court Shot,70,4,0
73,Back Court Shot,71,2,0
74,Back Court Shot,72,2,0
75,Back Court Shot,73,1,0
76,Back Court Shot,74,2,0
77,Back Court Shot,75,1,0
78,Back Court Shot,76,1,0
79,Back Court Shot,77,4,0
80,Back Court Shot,80,3,0
81,Back Court Shot,81,3,0
82,Back Court Shot,82,4,0
83,Back Court Shot,83,1,0
84,Back Court Shot,84,2,0
85,Less Than 8 ft.,0,67472,37235
86,Less Than 8 ft.,1,561,319
87,Less Than 8 ft.,2,870,348
88,Less Than 8 ft.,3,1674,742
89,Less Than 8 ft.,4,2921,1369
90,Less Than 8 ft.,5,3588,1567
91,Less Than 8 ft.,6,3982,1743
92,Less Than 8 ft.,7,3928,1628
93,Less Than 8 ft.,8,12,7
