Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON
0,Shot Chart Detail,40300141,62,0,Opponent,1610612750,Minnesota Timberwolves,1,4,39,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),8-16 ft.,13,-130,36,1,0,20040418,MIN,DEN,4030014162,|1709|1887|208|708|84
1,Shot Chart Detail,40300141,65,0,Opponent,1610612750,Minnesota Timberwolves,1,4,16,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,232,22,1,0,20040418,MIN,DEN,4030014165,|1709|1887|208|708|84
2,Shot Chart Detail,40300141,73,0,Opponent,1610612750,Minnesota Timberwolves,1,3,48,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,14,144,15,1,0,20040418,MIN,DEN,4030014173,|1709|1887|208|708|84
3,Shot Chart Detail,40300141,76,0,Opponent,1610612750,Minnesota Timberwolves,1,3,16,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040418,MIN,DEN,4030014176,|1709|1887|208|708|84
4,Shot Chart Detail,40300141,82,0,Opponent,1610612750,Minnesota Timberwolves,1,2,48,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,19,72,184,1,0,20040418,MIN,DEN,4030014182,|1709|1887|208|708|84
5,Shot Chart Detail,40300141,85,0,Opponent,1610612750,Minnesota Timberwolves,1,2,12,Made Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,19,140,140,1,1,20040418,MIN,DEN,4030014185,|1709|1887|208|708|84
6,Shot Chart Detail,40300141,87,0,Opponent,1610612750,Minnesota Timberwolves,1,1,34,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),8-16 ft.,14,-118,89,1,0,20040418,MIN,DEN,4030014187,|1709|1887|208|708|84
7,Shot Chart Detail,40300141,90,0,Opponent,1610612750,Minnesota Timberwolves,1,1,18,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,171,1,0,20040418,MIN,DEN,4030014190,|1709|1887|208|708|84
8,Shot Chart Detail,40300141,92,0,Opponent,1610612750,Minnesota Timberwolves,1,1,15,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040418,MIN,DEN,4030014192,|1709|1887|208|708|84
9,Shot Chart Detail,40300141,95,0,Opponent,1610612750,Minnesota Timberwolves,1,1,4,Made Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,18,100,158,1,1,20040418,MIN,DEN,4030014195,|1709|1887|239|708|84
10,Shot Chart Detail,40300141,97,0,Opponent,1610612750,Minnesota Timberwolves,1,0,39,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,169,1,0,20040418,MIN,DEN,4030014197,|1709|1887|239|708|84
11,Shot Chart Detail,40300141,99,0,Opponent,1610612750,Minnesota Timberwolves,1,0,27,Made Shot,Running Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,13,113,79,1,1,20040418,MIN,DEN,4030014199,|1709|1887|239|708|84
12,Shot Chart Detail,40300141,103,0,Opponent,1610612750,Minnesota Timberwolves,1,0,0,Missed Shot,Jump Shot,,Backcourt,Back Court(BC),Back Court Shot,55,15,554,1,0,20040418,MIN,DEN,40300141103,|1709|1887|239|708|84
13,Shot Chart Detail,40300141,110,0,Opponent,1610612750,Minnesota Timberwolves,2,11,38,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,46,1,0,20040418,MIN,DEN,40300141110,|1709|1887|239|708|84
14,Shot Chart Detail,40300141,112,0,Opponent,1610612750,Minnesota Timberwolves,2,11,33,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,12,117,54,1,0,20040418,MIN,DEN,40300141112,|1709|1887|239|708|84
15,Shot Chart Detail,40300141,123,0,Opponent,1610612750,Minnesota Timberwolves,2,10,28,Missed Shot,Hook Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,23,66,1,0,20040418,MIN,DEN,40300141123,|1709|1887|239|697|708
16,Shot Chart Detail,40300141,126,0,Opponent,1610612750,Minnesota Timberwolves,2,10,11,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,204,1,0,20040418,MIN,DEN,40300141126,|1709|1887|239|697|708
17,Shot Chart Detail,40300141,133,0,Opponent,1610612750,Minnesota Timberwolves,2,9,37,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,176,168,1,0,20040418,MIN,DEN,40300141133,|1709|1887|2058|208|697
18,Shot Chart Detail,40300141,136,0,Opponent,1610612750,Minnesota Timberwolves,2,9,3,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,23,213,109,1,0,20040418,MIN,DEN,40300141136,|1709|1887|2058|208|697
19,Shot Chart Detail,40300141,140,0,Opponent,1610612750,Minnesota Timberwolves,2,8,40,Made Shot,Alley Oop Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040418,MIN,DEN,40300141140,|1709|1887|2058|208|697
20,Shot Chart Detail,40300141,154,0,Opponent,1610612750,Minnesota Timberwolves,2,7,20,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040418,MIN,DEN,40300141154,|1709|1887|2058|208|697
21,Shot Chart Detail,40300141,161,0,Opponent,1610612750,Minnesota Timberwolves,2,6,47,Made Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,22,-77,212,1,1,20040418,MIN,DEN,40300141161,|1709|1887|2058|208|697
